Object,Owner,Time,XPos,Ypos,ZPos,XRot,YRot,ZRot,Status
Square (1),0,14:02:39.6942850,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:39.6944140,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:39.6944660,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:39.8193800,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:39.8194710,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:39.8195720,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:39.9310590,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:39.9312110,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:39.9312570,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:40.0559230,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:40.0560390,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:40.0560850,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:40.1818140,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:40.1819190,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:40.1819570,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:40.2933550,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:40.2934590,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:40.2934950,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:40.4177520,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:40.4178540,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:40.4178990,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:40.5534870,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:40.5535800,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:40.5536130,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:40.6516960,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:40.6517930,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:40.6518270,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:40.7949160,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:40.7950300,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:40.7950620,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:40.9065970,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:40.9067320,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:40.9067630,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:41.0212680,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:41.0213770,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:41.0214100,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:41.1368910,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:41.1369800,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:41.1370100,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:41.2756570,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:41.2757390,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:41.2757740,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:41.3744480,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:41.3745420,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:41.3745700,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:41.5119860,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:41.5120810,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:41.5121170,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:41.6265680,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:41.6266600,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:41.6266920,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:41.7351870,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:41.7352850,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:41.7353150,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:41.8739660,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:41.8741120,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:41.8741520,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:41.9851970,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:41.9853340,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:41.9853820,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:42.0971510,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:42.0972520,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:42.0972810,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:42.2359950,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:42.2361050,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:42.2361390,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:42.3470250,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:42.3471420,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:42.3471750,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:42.4592320,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:42.4593340,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:42.4593630,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:42.5702020,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:42.5703080,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:42.5703420,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:42.7093630,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:42.7094530,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:42.7094820,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:42.8348400,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:42.8349180,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:42.8349480,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:42.9463270,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:42.9464140,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:42.9464470,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:43.0571920,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:43.0573360,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:43.0573740,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:43.1693750,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:43.1694880,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:43.1695320,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:43.3077200,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:43.3078530,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:43.3079000,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:43.4189010,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:43.4189860,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:43.4190180,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:43.5311280,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:43.5312300,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:43.5312590,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:43.6702540,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:43.6703510,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:43.6703800,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:43.7813460,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:43.7814270,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:43.7814550,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:43.8936030,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:43.8937060,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:43.8937420,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:44.0323150,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:44.0324180,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:44.0324470,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:44.1430870,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:44.1432260,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:44.1432600,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:44.2544590,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:44.2545510,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:44.2545780,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:44.3921690,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:44.3922620,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:44.3922920,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:44.5025630,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:44.5026620,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:44.5026940,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:44.6203190,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:44.6204090,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:44.6204410,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:44.7316250,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:44.7317100,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:44.7317400,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:44.8573860,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:44.8574740,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:44.8575080,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:44.9826580,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:44.9827450,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:44.9827810,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:45.0941320,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:45.0942210,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:45.0942520,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:45.2186370,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:45.2187130,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:45.2187540,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:45.3305470,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:45.3306360,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:45.3306640,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:45.4557660,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:45.4558560,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:45.4558850,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:45.5806870,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:45.5807710,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:45.5808020,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:45.6923760,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:45.6925050,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:45.6925460,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:45.8407480,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:45.8408200,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:45.8408450,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:45.9319080,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:45.9319960,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:45.9320240,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:46.0547720,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:46.0548430,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:46.0548710,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:46.1803970,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:46.1804720,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:46.1805080,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:46.2920930,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:46.2921900,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:46.2922180,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:46.4166120,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:46.4166820,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:46.4167120,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:46.5430520,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:46.5431690,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:46.5432020,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:46.6532510,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:46.6533220,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:46.6533570,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:46.7787030,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:46.7787870,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:46.7788160,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:46.8903340,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:46.8904120,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:46.8904440,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:47.0156940,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:47.0158000,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:47.0158300,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:47.1407930,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:47.1408780,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:47.1409090,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:47.2519120,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:47.2519870,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:47.2520160,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:47.3771550,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:47.3772280,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:47.3772570,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:47.4886610,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:47.4887410,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:47.4887810,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:47.6208030,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:47.6208940,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:47.6209260,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:47.7338710,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:47.7339580,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:47.7339840,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:47.8584460,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:47.8585200,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:47.8585470,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:47.9697520,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:47.9698160,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:47.9698430,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:48.0952470,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:48.0953260,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:48.0953540,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:48.2203380,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:48.2203850,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:48.2204050,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:48.3336860,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:48.3337560,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:48.3337760,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:48.4574370,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:48.4578070,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:48.4578520,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
Square (1),0,14:02:48.5826010,1.413412,-0.8565549,2.832675,-0.0001198814,59.39194,3.203223E-05,Square (1)
ShapeSortingCube ,0,14:02:48.5826670,1.400198,-0.7994871,3.057833,0.02353819,350.956,-0.003532723,ShapeSortingCube 
Triangle (1),0,14:02:48.5827030,1.383508,-0.856563,2.878494,359.9604,350.1809,359.989,Triangle (1)
